time,temperature,humidity,pressure
2014-04-07T22:00:00,12,81,1009
2014-04-07T12:50:00,12.0,88,1011
2014-04-07T12:20:00,13.0,82,1011
2014-04-07T12:00:00,12,83,1012
2014-04-07T21:50:00,12.0,88,1009
2014-04-07T06:00:00,11,90,1011
2014-04-07T20:50:00,12.0,82,1009
2014-04-07T17:50:00,13.0,82,1010
2014-04-07T23:00:00,12,83,1009
2014-04-07T04:00:00,11,88,1011
2014-04-07T13:00:00,12,82,1012
2014-04-07T17:00:00,14,75,1011
2014-04-07T07:00:00,11,85,1011
2014-04-07T11:00:00,11,84,1012
2014-04-07T07:20:00,11.0,88,1010
2014-04-07T11:20:00,11.0,94,1011
2014-04-07T11:50:00,12.0,88,1011
2014-04-07T14:50:00,14.0,77,1011
2014-04-08T23:00:00,8,63,1007
2014-04-08T17:00:00,9,73,1004
2014-04-08T09:20:00,12.0,88,1000
2014-04-08T23:20:00,8.0,71,1007
2014-04-08T22:00:00,8,64,1007
2014-04-08T17:50:00,8.0,81,1004
2014-04-08T20:00:00,8,75,1006
2014-04-08T10:00:00,13,84,1001
2014-04-08T20:20:00,8.0,76,1006
2014-04-08T10:20:00,13.0,88,1000
2014-04-08T10:50:00,13.0,82,1001
2014-04-08T07:00:00,10,88,1001
2014-04-08T07:20:00,10.0,94,1001
2014-04-08T07:50:00,11.0,94,1001
2014-04-08T02:50:00,11.0,88,1004
2014-04-08T16:20:00,9.0,76,1004
2014-04-08T03:50:00,11.0,94,1002
2014-04-08T16:50:00,9.0,82,1004
2014-04-08T18:20:00,8.0,81,1005
2014-04-08T08:50:00,12.0,88,1001
2014-04-08T00:20:00,11.0,94,1007
2014-04-08T19:50:00,8.0,81,1005
2014-04-08T00:00:00,11,85,1008
2014-04-08T19:00:00,8,69,1006
2014-04-08T19:20:00,8.0,76,1005
2014-04-08T13:50:00,10.0,87,1002
2014-04-08T23:50:00,8.0,71,1007
2014-04-08T20:50:00,8.0,71,1006
2014-04-08T14:50:00,9.0,82,1003
2014-04-08T21:20:00,8.0,71,1006
2014-04-08T21:00:00,8,61,1006
2014-04-08T17:20:00,8.0,81,1004
2014-04-08T16:00:00,9,75,1004
2014-04-08T03:00:00,11,89,1004
2014-04-08T12:20:00,12.0,88,1000
2014-04-08T12:00:00,12,83,1001
2014-04-08T09:50:00,12.0,94,1000
2014-04-08T12:50:00,10.0,94,1001
2014-04-08T01:00:00,11,86,1008
2014-04-08T15:00:00,9,74,1004
2014-04-08T15:20:00,9.0,82,1003
2014-04-08T13:00:00,10,82,1002
2014-04-08T02:00:00,11,88,1006
2014-04-08T18:00:00,8,69,1005
2014-04-08T02:20:00,11.0,88,1005
2014-04-08T00:50:00,11.0,94,1007
2014-04-08T18:50:00,8.0,76,1005
2014-04-08T14:20:00,9.0,87,1003
2014-04-08T08:20:00,11.0,94,1001
2014-04-08T11:50:00,12.0,88,1000
2014-04-08T08:00:00,11,88,1001
2014-04-08T11:00:00,13,78,1001
2014-04-08T22:50:00,8.0,71,1007
2014-04-08T11:20:00,13.0,82,1000
2014-04-08T03:20:00,11.0,88,1003
2014-04-08T06:50:00,10.0,87,1001
2014-04-08T09:00:00,12,87,1001
2014-04-08T06:00:00,10,88,1001
2014-04-08T01:20:00,11.0,94,1007
2014-04-08T06:20:00,10.0,87,1001
2014-04-08T14:00:00,10,83,1003
2014-04-08T05:20:00,11.0,94,1001
2014-04-08T22:20:00,8.0,71,1006
2014-04-08T05:00:00,11,84,1002
2014-04-08T13:20:00,10.0,87,1002
2014-04-08T15:50:00,9.0,82,1004
2014-04-08T05:50:00,11.0,88,1001
2014-04-08T21:50:00,8.0,71,1006
2014-04-08T04:50:00,12.0,88,1002
2014-04-08T04:20:00,12.0,88,1002
2014-04-08T01:50:00,11.0,94,1006
2014-04-08T04:00:00,11,88,1003
2014-04-09T22:50:00,6.0,76,1017
2014-04-09T15:20:00,11.0,54,1012
2014-04-09T03:50:00,7.0,76,1008
2014-04-09T03:20:00,7.0,76,1008
2014-04-09T05:50:00,7.0,76,1009
2014-04-09T03:00:00,7,66,1009
2014-04-09T14:50:00,11.0,58,1012
2014-04-09T14:20:00,10.0,62,1012
2014-04-09T04:00:00,7,66,1009
2014-04-09T14:00:00,10,50,1012
2014-04-09T12:50:00,10.0,62,1012
2014-04-09T15:00:00,11,45,1013
2014-04-09T21:50:00,6.0,70,1017
2014-04-09T06:20:00,7.0,71,1009
2014-04-09T02:20:00,7.0,76,1008
2014-04-09T20:50:00,6.0,76,1016
2014-04-09T02:00:00,7,66,1008
2014-04-09T02:50:00,7.0,76,1008
2014-04-09T10:50:00,10.0,62,1010
2014-04-09T00:00:00,8,66,1008
2014-04-09T00:20:00,8.0,71,1007
2014-04-09T00:50:00,8.0,71,1007
2014-04-09T15:50:00,10.0,62,1012
2014-04-09T23:50:00,6.0,76,1018
2014-04-09T13:50:00,10.0,62,1012
2014-04-09T13:20:00,10.0,62,1012
2014-04-09T17:20:00,10.0,58,1013
2014-04-09T17:50:00,10.0,58,1014
2014-04-09T06:50:00,7.0,71,1009
2014-04-09T18:20:00,10.0,58,1014
2014-04-09T01:50:00,7.0,76,1008
2014-04-09T18:00:00,10,48,1014
2014-04-09T01:00:00,8,65,1008
2014-04-09T01:20:00,7.0,76,1008
2014-04-09T06:00:00,7,66,1009
2014-04-09T16:50:00,10.0,62,1013
2014-04-09T11:00:00,10,54,1011
2014-04-09T16:00:00,10,54,1013
2014-04-09T11:20:00,10.0,62,1011
2014-04-09T16:20:00,10.0,62,1013
2014-04-09T22:20:00,6.0,76,1017
2014-04-09T21:00:00,6,65,1017
2014-04-09T04:50:00,7.0,76,1009
2014-04-09T19:00:00,9,53,1015
2014-04-09T07:50:00,8.0,71,1009
2014-04-09T23:20:00,6.0,76,1018
2014-04-09T22:00:00,6,61,1018
2014-04-09T18:50:00,9.0,62,1014
2014-04-09T19:20:00,8.0,66,1015
2014-04-09T20:20:00,7.0,71,1016
2014-04-09T21:20:00,6.0,76,1017
2014-04-09T19:50:00,7.0,66,1015
2014-04-09T11:50:00,10.0,62,1011
2014-04-09T05:00:00,7,64,1009
2014-04-09T05:20:00,7.0,76,1009
2014-04-09T12:00:00,10,55,1012
2014-04-09T08:00:00,8,63,1010
2014-04-09T12:20:00,10.0,62,1011
2014-04-09T08:20:00,8.0,71,1009
2014-04-09T08:50:00,8.0,71,1009
2014-04-09T04:20:00,7.0,76,1008
2014-04-09T07:20:00,7.0,76,1009
2014-04-09T07:00:00,7,66,1009
2014-04-09T20:00:00,7,55,1016
2014-04-09T17:00:00,10,51,1014
2014-04-09T10:20:00,10.0,62,1010
2014-04-09T09:50:00,9.0,66,1010
2014-04-09T10:00:00,9,57,1011
2014-04-09T23:00:00,6,65,1018
2014-04-09T09:00:00,8,61,1010
2014-04-09T09:20:00,8.0,71,1010
2014-04-09T13:00:00,10,52,1012
2014-04-10T05:50:00,5.0,81,1019
2014-04-10T05:20:00,5.0,76,1019
2014-04-10T03:50:00,5.0,81,1019
2014-04-10T05:00:00,5,69,1020
2014-04-10T11:50:00,6.0,70,1021
2014-04-10T02:00:00,6,68,1019
2014-04-10T13:00:00,7,59,1021
2014-04-10T23:50:00,8.0,87,1018
2014-04-10T00:20:00,6.0,76,1018
2014-04-10T22:20:00,7.0,87,1019
2014-04-10T04:20:00,5.0,81,1019
2014-04-10T04:00:00,5,68,1019
2014-04-10T13:50:00,8.0,66,1020
2014-04-10T04:50:00,5.0,81,1019
2014-04-10T10:00:00,6,66,1021
2014-04-10T06:00:00,5,68,1020
2014-04-10T10:20:00,6.0,70,1021
2014-04-10T06:20:00,5.0,81,1019
2014-04-10T06:50:00,5.0,76,1020
2014-04-10T23:00:00,7,86,1019
2014-04-10T21:50:00,7.0,87,1019
2014-04-10T23:20:00,8.0,87,1018
2014-04-10T22:00:00,7,82,1019
2014-04-10T19:50:00,7.0,81,1019
2014-04-10T01:00:00,6,68,1019
2014-04-10T11:20:00,6.0,70,1021
2014-04-10T12:20:00,7.0,66,1021
2014-04-10T07:50:00,5.0,76,1020
2014-04-10T12:00:00,6,62,1021
2014-04-10T07:00:00,5,66,1020
2014-04-10T22:50:00,7.0,93,1019
2014-04-10T07:20:00,5.0,76,1020
2014-04-10T00:00:00,6,70,1018
2014-04-10T09:20:00,6.0,70,1020
2014-04-10T21:00:00,7,83,1020
2014-04-10T08:50:00,5.0,76,1020
2014-04-10T09:50:00,6.0,70,1020
2014-04-10T18:50:00,7.0,81,1019
2014-04-10T16:50:00,8.0,66,1019
2014-04-10T16:20:00,8.0,71,1020
2014-04-10T10:50:00,6.0,70,1020
2014-04-10T16:00:00,8,62,1020
2014-04-10T20:00:00,7,79,1020
2014-04-10T02:50:00,6.0,70,1019
2014-04-10T01:50:00,6.0,76,1019
2014-04-10T11:00:00,6,61,1021
2014-04-10T20:20:00,7.0,81,1019
2014-04-10T13:20:00,7.0,71,1020
2014-04-10T17:20:00,8.0,71,1019
2014-04-10T17:00:00,8,57,1020
2014-04-10T09:00:00,6,64,1021
2014-04-10T17:50:00,8.0,71,1019
2014-04-10T08:00:00,5,64,1020
2014-04-10T03:00:00,6,65,1019
2014-04-10T15:00:00,8,60,1020
2014-04-10T03:20:00,6.0,70,1019
2014-04-10T15:20:00,8.0,71,1020
2014-04-10T15:50:00,8.0,71,1020
2014-04-10T18:00:00,8,62,1020
2014-04-10T21:20:00,7.0,87,1019
2014-04-10T18:20:00,7.0,76,1019
2014-04-10T02:20:00,5.0,76,1019
2014-04-10T01:20:00,6.0,76,1018
2014-04-10T14:50:00,8.0,66,1020
2014-04-10T00:50:00,6.0,76,1018
2014-04-10T20:50:00,7.0,87,1019
2014-04-10T14:00:00,8,55,1021
2014-04-10T14:20:00,8.0,66,1020
2014-04-10T12:50:00,7.0,66,1021
2014-04-10T19:20:00,7.0,81,1019
2014-04-10T08:20:00,5.0,76,1020
2014-04-10T19:00:00,7,71,1020
2014-04-11T12:50:00,11.0,67,1017
2014-04-11T19:20:00,11.0,50,1017
2014-04-11T22:20:00,6.0,70,1018
2014-04-11T01:20:00,8.0,87,1018
2014-04-11T11:20:00,10.0,76,1017
2014-04-11T04:50:00,8.0,93,1016
2014-04-11T10:50:00,10.0,76,1017
2014-04-11T21:00:00,7,55,1018
2014-04-11T04:00:00,8,89,1017
2014-04-11T03:20:00,8.0,87,1017
2014-04-11T04:20:00,8.0,87,1016
2014-04-11T23:20:00,6.0,76,1018
2014-04-11T20:20:00,9.0,62,1018
2014-04-11T07:20:00,8.0,93,1016
2014-04-11T20:00:00,10,47,1018
2014-04-11T07:00:00,8,90,1017
2014-04-11T07:50:00,8.0,93,1016
2014-04-11T09:50:00,9.0,82,1017
2014-04-11T19:50:00,10.0,58,1018
2014-04-11T06:50:00,8.0,93,1016
2014-04-11T06:20:00,8.0,93,1016
2014-04-11T06:00:00,8,89,1017
2014-04-11T12:00:00,10,57,1018
2014-04-11T11:50:00,10.0,71,1017
2014-04-11T12:20:00,11.0,67,1017
2014-04-11T23:00:00,6,68,1019
2014-04-11T10:00:00,9,79,1018
2014-04-11T08:00:00,8,86,1017
2014-04-11T08:20:00,8.0,93,1017
2014-04-11T21:20:00,6.0,70,1018
2014-04-11T13:00:00,11,50,1018
2014-04-11T05:00:00,8,89,1017
2014-04-11T13:20:00,10.0,66,1017
2014-04-11T05:20:00,8.0,93,1016
2014-04-11T05:50:00,8.0,93,1016
2014-04-11T03:50:00,8.0,87,1017
2014-04-11T09:20:00,9.0,87,1017
2014-04-11T01:50:00,8.0,87,1018
2014-04-11T18:50:00,12.0,47,1017
2014-04-11T19:00:00,11,39,1018
2014-04-11T03:00:00,8,87,1018
2014-04-11T02:20:00,8.0,87,1017
2014-04-11T17:50:00,11.0,67,1017
2014-04-11T02:00:00,8,86,1018
2014-04-11T17:00:00,11,58,1018
2014-04-11T10:20:00,9.0,87,1017
2014-04-11T17:20:00,11.0,67,1017
2014-04-11T14:20:00,11.0,67,1017
2014-04-11T14:00:00,10,61,1018
2014-04-11T08:50:00,9.0,87,1017
2014-04-11T14:50:00,11.0,67,1017
2014-04-11T20:50:00,8.0,62,1018
2014-04-11T15:50:00,11.0,67,1017
2014-04-11T15:20:00,11.0,67,1017
2014-04-11T09:00:00,8,86,1017
2014-04-11T15:00:00,10,55,1018
2014-04-11T18:20:00,11.0,62,1017
2014-04-11T01:00:00,8,87,1018
2014-04-11T18:00:00,11,60,1018
2014-04-11T23:50:00,5.0,76,1018
2014-04-11T00:50:00,8.0,87,1018
2014-04-11T21:50:00,6.0,76,1018
2014-04-11T02:50:00,8.0,87,1017
2014-04-11T22:50:00,6.0,76,1018
2014-04-11T22:00:00,6,66,1019
2014-04-11T00:00:00,8,84,1019
2014-04-11T16:00:00,11,58,1018
2014-04-11T00:20:00,8.0,87,1018
2014-04-11T16:20:00,11.0,71,1017
2014-04-11T16:50:00,11.0,67,1017
2014-04-11T13:50:00,9.0,76,1017
2014-04-11T11:00:00,10,70,1018
2014-04-12T14:50:00,10.0,62,1013
2014-04-12T14:20:00,10.0,62,1013
2014-04-12T04:00:00,3,83,1018
2014-04-12T14:00:00,10,55,1014
2014-04-12T13:00:00,9,58,1015
2014-04-12T06:00:00,4,88,1017
2014-04-12T08:00:00,5,87,1017
2014-04-12T08:20:00,5.0,93,1017
2014-04-12T08:50:00,6.0,81,1016
2014-04-12T11:20:00,8.0,71,1016
2014-04-12T05:00:00,4,88,1017
2014-04-12T15:20:00,10.0,62,1012
2014-04-12T05:20:00,4.0,93,1017
2014-04-12T15:00:00,10,53,1013
2014-04-12T23:20:00,7.0,87,1008
2014-04-12T15:50:00,11.0,58,1012
2014-04-12T12:50:00,9.0,66,1015
2014-04-12T17:00:00,11,43,1012
2014-04-12T17:20:00,10.0,62,1011
2014-04-12T17:50:00,9.0,71,1011
2014-04-12T04:20:00,2.0,93,1017
2014-04-12T19:50:00,8.0,81,1010
2014-04-12T01:50:00,5.0,81,1018
2014-04-12T21:00:00,7,80,1010
2014-04-12T01:00:00,4,77,1018
2014-04-12T06:20:00,4.0,93,1017
2014-04-12T01:20:00,5.0,81,1018
2014-04-12T23:50:00,7.0,87,1008
2014-04-12T02:20:00,5.0,87,1018
2014-04-12T02:00:00,5,82,1018
2014-04-12T16:00:00,11,45,1012
2014-04-12T02:50:00,4.0,87,1018
2014-04-12T10:50:00,8.0,71,1016
2014-04-12T18:20:00,9.0,71,1011
2014-04-12T18:00:00,9,61,1011
2014-04-12T03:50:00,3.0,87,1017
2014-04-12T03:20:00,4.0,87,1017
2014-04-12T03:00:00,4,85,1018
2014-04-12T21:50:00,7.0,87,1009
2014-04-12T12:00:00,8,60,1016
2014-04-12T07:50:00,5.0,87,1017
2014-04-12T16:20:00,11.0,54,1011
2014-04-12T13:50:00,10.0,66,1014
2014-04-12T20:50:00,7.0,87,1010
2014-04-12T11:00:00,7,65,1016
2014-04-12T16:50:00,11.0,54,1011
2014-04-12T22:20:00,7.0,87,1009
2014-04-12T00:00:00,4,72,1019
2014-04-12T00:20:00,5.0,81,1018
2014-04-12T00:50:00,4.0,81,1018
2014-04-12T05:50:00,4.0,93,1017
2014-04-12T18:50:00,8.0,76,1010
2014-04-12T04:50:00,4.0,93,1017
2014-04-12T09:50:00,7.0,76,1016
2014-04-12T12:20:00,9.0,66,1015
2014-04-12T09:00:00,6,73,1017
2014-04-12T09:20:00,6.0,81,1016
2014-04-12T19:20:00,8.0,81,1010
2014-04-12T07:20:00,4.0,93,1017
2014-04-12T20:00:00,7,79,1011
2014-04-12T06:50:00,4.0,93,1017
2014-04-12T22:00:00,7,78,1010
2014-04-12T20:20:00,7.0,87,1010
2014-04-12T19:00:00,8,72,1011
2014-04-12T13:20:00,9.0,71,1014
2014-04-12T10:20:00,7.0,71,1016
2014-04-12T21:20:00,7.0,87,1010
2014-04-12T10:00:00,7,67,1017
2014-04-12T22:50:00,7.0,87,1009
2014-04-12T07:00:00,4,88,1018
2014-04-12T23:00:00,7,79,1009
2014-04-12T11:50:00,8.0,71,1015
2014-04-13T13:50:00,11.0,54,1008
2014-04-13T20:00:00,8,61,1008
2014-04-13T10:00:00,9,58,1008
2014-04-13T20:20:00,8.0,71,1007
2014-04-13T10:20:00,9.0,66,1008
2014-04-13T10:50:00,10.0,62,1008
2014-04-13T15:50:00,10.0,58,1008
2014-04-13T08:50:00,8.0,76,1007
2014-04-13T21:50:00,8.0,71,1006
2014-04-13T07:00:00,7,77,1007
2014-04-13T07:20:00,7.0,81,1007
2014-04-13T07:50:00,8.0,81,1007
2014-04-13T14:20:00,9.0,71,1008
2014-04-13T22:20:00,8.0,71,1006
2014-04-13T11:50:00,8.0,76,1008
2014-04-13T22:00:00,8,64,1007
2014-04-13T11:00:00,10,53,1008
2014-04-13T16:20:00,11.0,50,1008
2014-04-13T11:20:00,10.0,62,1008
2014-04-13T00:20:00,8.0,81,1008
2014-04-13T00:00:00,7,78,1009
2014-04-13T23:00:00,8,67,1006
2014-04-13T09:20:00,8.0,76,1007
2014-04-13T14:50:00,9.0,76,1008
2014-04-13T21:00:00,8,63,1007
2014-04-13T03:50:00,7.0,93,1006
2014-04-13T14:00:00,11,38,1008
2014-04-13T18:00:00,9,52,1008
2014-04-13T18:20:00,8.0,76,1008
2014-04-13T18:50:00,8.0,81,1007
2014-04-13T01:20:00,8.0,81,1008
2014-04-13T12:20:00,10.0,62,1008
2014-04-13T15:00:00,9,65,1008
2014-04-13T05:20:00,8.0,81,1006
2014-04-13T15:20:00,9.0,66,1008
2014-04-13T05:00:00,7,82,1007
2014-04-13T01:50:00,7.0,93,1007
2014-04-13T05:50:00,8.0,81,1006
2014-04-13T20:50:00,8.0,71,1007
2014-04-13T02:00:00,7,86,1008
2014-04-13T19:50:00,8.0,71,1007
2014-04-13T02:20:00,7.0,93,1007
2014-04-13T19:00:00,8,67,1008
2014-04-13T19:20:00,8.0,71,1007
2014-04-13T21:20:00,8.0,71,1007
2014-04-13T17:20:00,10.0,54,1008
2014-04-13T09:50:00,9.0,71,1008
2014-04-13T16:50:00,11.0,54,1008
2014-04-13T09:00:00,8,66,1008
2014-04-13T23:20:00,8.0,76,1005
2014-04-13T03:20:00,7.0,93,1006
2014-04-13T06:50:00,7.0,87,1007
2014-04-13T12:00:00,9,66,1008
2014-04-13T06:00:00,8,77,1007
2014-04-13T12:50:00,8.0,71,1008
2014-04-13T06:20:00,8.0,81,1006
2014-04-13T01:00:00,8,77,1008
2014-04-13T08:20:00,8.0,81,1007
2014-04-13T08:00:00,8,72,1008
2014-04-13T00:50:00,8.0,81,1008
2014-04-13T13:20:00,10.0,62,1008
2014-04-13T13:00:00,9,58,1009
2014-04-13T17:00:00,10,46,1008
2014-04-13T04:50:00,8.0,81,1006
2014-04-13T04:20:00,8.0,87,1006
2014-04-13T02:50:00,7.0,93,1007
2014-04-13T04:00:00,8,81,1007
2014-04-13T22:50:00,8.0,76,1006
2014-04-13T23:50:00,7.0,81,1005
2014-04-13T17:50:00,9.0,58,1008
2014-04-13T03:00:00,7,85,1007
2014-04-13T16:00:00,10,45,1008
2014-04-14T06:50:00,7.0,81,998
2014-04-14T21:00:00,8,44,1010
2014-04-14T13:50:00,9.0,62,1003
2014-04-14T15:20:00,10.0,47,1004
2014-04-14T05:20:00,7.0,87,999
2014-04-14T10:50:00,6.0,81,1001
2014-04-14T04:50:00,7.0,87,999
2014-04-14T23:50:00,5.0,70,1012
2014-04-14T10:00:00,6,84,1000
2014-04-14T17:20:00,11.0,35,1006
2014-04-14T10:20:00,6.0,87,1000
2014-04-14T13:20:00,8.0,71,1003
2014-04-14T09:50:00,7.0,81,999
2014-04-14T09:20:00,7.0,87,999
2014-04-14T09:00:00,7,83,999
2014-04-14T22:00:00,7,50,1010
2014-04-14T21:50:00,7.0,66,1010
2014-04-14T04:00:00,7,81,1000
2014-04-14T12:20:00,6.0,76,1002
2014-04-14T12:00:00,6,75,1002
2014-04-14T23:00:00,6,55,1011
2014-04-14T12:50:00,7.0,71,1003
2014-04-14T06:00:00,7,85,999
2014-04-14T20:50:00,8.0,53,1009
2014-04-14T05:50:00,7.0,87,998
2014-04-14T19:20:00,10.0,40,1007
2014-04-14T07:00:00,6,80,999
2014-04-14T11:00:00,5,77,1002
2014-04-14T07:20:00,6.0,87,998
2014-04-14T11:20:00,5.0,87,1001
2014-04-14T11:50:00,6.0,81,1002
2014-04-14T05:00:00,7,85,999
2014-04-14T15:50:00,10.0,47,1004
2014-04-14T18:50:00,10.0,40,1007
2014-04-14T21:20:00,7.0,61,1009
2014-04-14T18:00:00,10,26,1007
2014-04-14T18:20:00,10.0,40,1006
2014-04-14T06:20:00,7.0,87,998
2014-04-14T16:20:00,11.0,41,1005
2014-04-14T03:50:00,7.0,81,1000
2014-04-14T16:00:00,10,33,1005
2014-04-14T03:00:00,7,74,1001
2014-04-14T04:20:00,7.0,87,999
2014-04-14T03:20:00,7.0,81,1000
2014-04-14T20:20:00,9.0,46,1008
2014-04-14T23:20:00,6.0,66,1011
2014-04-14T00:20:00,7.0,81,1004
2014-04-14T22:50:00,6.0,66,1011
2014-04-14T00:00:00,7,70,1005
2014-04-14T00:50:00,7.0,81,1004
2014-04-14T01:50:00,7.0,81,1002
2014-04-14T01:20:00,7.0,81,1003
2014-04-14T01:00:00,7,72,1004
2014-04-14T16:50:00,11.0,38,1005
2014-04-14T15:00:00,10,35,1004
2014-04-14T08:20:00,7.0,87,998
2014-04-14T17:00:00,11,26,1006
2014-04-14T08:00:00,,,
2014-04-14T20:00:00,9,32,1009
2014-04-14T08:50:00,7.0,87,998
2014-04-14T14:50:00,10.0,54,1004
2014-04-14T17:50:00,11.0,38,1006
2014-04-14T19:00:00,10,26,1008
2014-04-14T13:00:00,7,65,1003
2014-04-14T19:50:00,9.0,46,1008
2014-04-14T22:20:00,7.0,61,1010
2014-04-14T14:00:00,9,46,1004
2014-04-14T02:00:00,7,79,1002
2014-04-14T14:20:00,9.0,54,1004
2014-04-14T02:20:00,7.0,81,1002
2014-04-14T02:50:00,7.0,81,1001
2014-04-14T07:50:00,6.0,87,998
2014-04-15T07:20:00,4.0,75,1017
2014-04-15T03:20:00,4.0,70,1014
2014-04-15T03:00:00,4,66,1014
2014-04-15T03:50:00,4.0,70,1015
2014-04-15T04:00:00,4,61,1015
2014-04-15T12:00:00,8,35,1022
2014-04-15T04:20:00,5.0,70,1015
2014-04-15T12:20:00,8.0,46,1022
2014-04-15T12:50:00,8.0,50,1022
2014-04-15T22:20:00,4.0,65,1028
2014-04-15T23:00:00,4,58,1028
2014-04-15T09:00:00,7,49,1019
2014-04-15T09:20:00,7.0,57,1019
2014-04-15T09:50:00,8.0,50,1020
2014-04-15T05:20:00,5.0,65,1015
2014-04-15T15:20:00,9.0,43,1024
2014-04-15T00:50:00,5.0,70,1012
2014-04-15T14:50:00,9.0,46,1023
2014-04-15T18:50:00,9.0,40,1025
2014-04-15T00:00:00,5,60,1012
2014-04-15T18:00:00,9,31,1025
2014-04-15T00:20:00,5.0,70,1012
2014-04-15T06:50:00,4.0,70,1017
2014-04-15T23:50:00,2.0,70,1028
2014-04-15T18:20:00,9.0,40,1025
2014-04-15T22:00:00,4,55,1028
2014-04-15T02:50:00,4.0,70,1014
2014-04-15T02:20:00,4.0,75,1013
2014-04-15T04:50:00,5.0,70,1015
2014-04-15T02:00:00,4,65,1014
2014-04-15T16:50:00,9.0,43,1024
2014-04-15T19:50:00,8.0,46,1026
2014-04-15T19:20:00,8.0,43,1026
2014-04-15T05:00:00,5,57,1016
2014-04-15T19:00:00,8,31,1026
2014-04-15T15:00:00,9,31,1024
2014-04-15T14:20:00,9.0,46,1023
2014-04-15T10:20:00,8.0,50,1020
2014-04-15T21:50:00,4.0,61,1027
2014-04-15T10:00:00,8,35,1020
2014-04-15T07:50:00,5.0,70,1018
2014-04-15T10:50:00,8.0,46,1020
2014-04-15T21:00:00,6,47,1027
2014-04-15T17:00:00,9,31,1025
2014-04-15T01:00:00,4,61,1013
2014-04-15T17:20:00,9.0,43,1024
2014-04-15T01:20:00,4.0,75,1012
2014-04-15T01:50:00,4.0,75,1013
2014-04-15T16:20:00,9.0,43,1024
2014-04-15T06:20:00,4.0,75,1016
2014-04-15T13:50:00,9.0,43,1023
2014-04-15T06:00:00,4,60,1017
2014-04-15T20:50:00,6.0,57,1027
2014-04-15T13:00:00,8,35,1023
2014-04-15T13:20:00,9.0,50,1022
2014-04-15T14:00:00,9,31,1023
2014-04-15T08:50:00,7.0,61,1019
2014-04-15T07:00:00,4,67,1018
2014-04-15T08:00:00,6,56,1018
2014-04-15T08:20:00,6.0,66,1018
2014-04-15T21:20:00,5.0,57,1027
2014-04-15T11:50:00,8.0,50,1021
2014-04-15T11:20:00,8.0,50,1021
2014-04-15T17:50:00,9.0,43,1025
2014-04-15T11:00:00,8,36,1021
2014-04-15T22:50:00,4.0,65,1028
2014-04-15T05:50:00,4.0,70,1016
2014-04-15T15:50:00,9.0,46,1024
2014-04-15T20:20:00,7.0,49,1026
2014-04-15T16:00:00,9,29,1024
2014-04-15T20:00:00,7,35,1027
2014-04-15T23:20:00,3.0,70,1028
2014-04-16T09:00:00,6,51,1031
2014-04-16T09:20:00,7.0,57,1031
2014-04-16T16:00:00,12,21,1030
2014-04-16T04:00:00,-0,69,1030
2014-04-16T16:20:00,12.0,30,1029
2014-04-16T04:20:00,0.0,80,1029
2014-04-16T04:50:00,-1.0,80,1030
2014-04-16T01:50:00,0.0,80,1029
2014-04-16T08:20:00,4.0,70,1030
2014-04-16T17:50:00,12.0,30,1028
2014-04-16T22:50:00,5.0,70,1027
2014-04-16T00:20:00,1.0,75,1028
2014-04-16T14:20:00,12.0,30,1030
2014-04-16T05:50:00,-1.0,80,1030
2014-04-16T14:00:00,12,18,1031
2014-04-16T05:00:00,-1,72,1030
2014-04-16T02:50:00,1.0,75,1029
2014-04-16T05:20:00,-1.0,80,1030
2014-04-16T11:20:00,11.0,33,1031
2014-04-16T11:00:00,10,22,1031
2014-04-16T21:20:00,7.0,53,1027
2014-04-16T09:50:00,8.0,53,1031
2014-04-16T11:50:00,11.0,33,1031
2014-04-16T10:50:00,10.0,40,1031
2014-04-16T10:20:00,9.0,40,1031
2014-04-16T08:00:00,2,74,1031
2014-04-16T10:00:00,9,34,1031
2014-04-16T02:20:00,1.0,75,1029
2014-04-16T17:00:00,12,20,1029
2014-04-16T20:20:00,10.0,40,1027
2014-04-16T20:00:00,10,25,1028
2014-04-16T20:50:00,9.0,46,1027
2014-04-16T14:50:00,12.0,26,1030
2014-04-16T22:00:00,7,47,1028
2014-04-16T22:20:00,7.0,61,1027
2014-04-16T19:20:00,10.0,37,1027
2014-04-16T01:00:00,0,66,1029
2014-04-16T13:00:00,12,17,1031
2014-04-16T01:20:00,0.0,80,1029
2014-04-16T13:20:00,12.0,26,1030
2014-04-16T13:50:00,12.0,30,1030
2014-04-16T16:50:00,12.0,30,1028
2014-04-16T00:50:00,1.0,75,1029
2014-04-16T23:50:00,5.0,61,1026
2014-04-16T18:50:00,12.0,33,1027
2014-04-16T23:00:00,5,61,1027
2014-04-16T23:20:00,5.0,70,1026
2014-04-16T17:20:00,12.0,30,1028
2014-04-16T03:20:00,0.0,80,1029
2014-04-16T12:50:00,11.0,30,1030
2014-04-16T03:00:00,0,66,1030
2014-04-16T21:00:00,8,35,1028
2014-04-16T12:00:00,11,20,1031
2014-04-16T15:20:00,12.0,26,1029
2014-04-16T12:20:00,11.0,35,1030
2014-04-16T06:20:00,-1.0,86,1030
2014-04-16T06:00:00,-1,76,1031
2014-04-16T18:20:00,12.0,33,1028
2014-04-16T18:00:00,12,19,1028
2014-04-16T06:50:00,-1.0,86,1030
2014-04-16T08:50:00,6.0,61,1031
2014-04-16T07:50:00,1.0,87,1030
